area,season_year,season,CACI,component_count,T90,T10,P,D,W
Province:Zhejiang,2004,Autumn,-0.16709220753589246,5,-0.9862401093976813,-0.3800568457814695,-0.5940177928301017,0.907186198246433,-0.5424461794795818
Province:Zhejiang,2005,Winter,0.2905507515555891,4,-0.4731284595940541,0.48855673554455153,2.227753774981808,,-0.1038655736208459
Province:Zhejiang,2005,Spring,-0.11876898348169315,4,0.4167685277700746,0.20009493501996997,-0.5020619638445901,,-0.18968756283228716
Province:Zhejiang,2005,Summer,0.7316390902430427,3,0.6608810573926919,-0.150393165089241,,,1.383643048247195
Province:Zhejiang,2005,Autumn,1.3940175742218808,3,2.551817414573587,-1.3191854990489007,,,0.31104980904315505
Province:Zhejiang,2006,Winter,0.031950758982632964,3,0.08037651049029786,0.9453183466634311,,,0.9607941131210321
Province:Zhejiang,2006,Spring,0.04655007748259887,3,0.5201422686173286,-0.40152636295955135,,,-0.7820183991290833
Province:Zhejiang,2006,Summer,0.7828945820986292,3,1.1266998624500064,-1.1313275452782028,,,0.0906563385676782
Province:Zhejiang,2006,Autumn,0.2819903813174758,3,1.8051195235208906,-0.7024668129055,,,-1.6616151924739633
Province:Zhejiang,2007,Winter,0.22958471564975688,3,0.9116940225892289,-1.5796132856857001,,,-1.8025531613256585
Province:Zhejiang,2007,Spring,0.6446579602536422,3,1.7652989197591633,-0.748631635303235,,,-0.5799566743014715
Province:Zhejiang,2007,Summer,0.7603269892652239,3,1.593446659021147,-1.2753264362385777,,,-0.5877921274640527
Province:Zhejiang,2007,Autumn,0.34364647450071456,3,0.41839037652064215,-0.8052167232557407,,,-0.19266767627423922
Province:Zhejiang,2008,Winter,-0.5433658092342716,3,0.051504332793853906,0.8769312834812826,,,-0.8046704770153862
Province:Zhejiang,2008,Spring,-0.2907826262640436,3,-0.1642050020668474,-1.200411662249848,,,-1.9085545389751315
Province:Zhejiang,2008,Summer,0.14508837937761523,3,0.2140170543873541,-1.00756944432996,,,-0.7863213605844684
Province:Zhejiang,2008,Autumn,0.6730093391004389,3,1.7339589786533929,-1.2393286490337183,,,-0.9542596103857944
Province:Zhejiang,2009,Winter,0.188447905847503,3,1.385151459340166,-0.04275962620662517,,,-0.8625673680042821
Province:Zhejiang,2009,Spring,0.2752174118604953,3,0.6800841203025353,-0.9781555934742479,,,-0.8325874781952971
Province:Zhejiang,2009,Summer,0.3043390092988065,3,1.4456084106680467,-0.3933122126702702,,,-0.9259035954418974
Province:Zhejiang,2009,Autumn,-0.16238889038332002,3,0.28813367939464124,0.6090391253017916,,,-0.16626122524280967
Province:Zhejiang,2010,Winter,-0.06725835320702056,3,1.3575211606527602,-0.012512310037082457,,,-1.5718085303109044
Province:Zhejiang,2010,Spring,-0.9798263681097475,3,-0.8847547544516754,1.2708036072601328,,,-0.7839207426174344
Province:Zhejiang,2010,Summer,-0.14170846911027177,3,0.7420251060096211,-0.7291021523002004,,,-1.8962526656406369
Province:Zhejiang,2010,Autumn,-0.20396022520324866,3,0.21114402997595036,-0.008395686033852436,,,-0.8314203916195488
Province:Zhejiang,2011,Winter,-1.0373821084477919,3,-0.4750686708259029,2.0866279645011225,,,-0.5504496900163502
Province:Zhejiang,2011,Spring,-0.4609426565584694,3,0.07626540867823123,0.5737892353523916,,,-0.8853041430012478
Province:Zhejiang,2011,Summer,0.16497163228643216,3,0.48299621658261327,-1.0498949778911357,,,-1.0379762976144524
Province:Zhejiang,2011,Autumn,0.14116493828597532,3,0.9860514943048528,-0.3353456698782063,,,-0.8979023493251331
Province:Zhejiang,2012,Winter,-1.176909285440982,3,-1.899493224917767,0.46382151186116893,,,-1.16741311954401
Province:Zhejiang,2012,Spring,-0.14646913519848637,3,0.6801611975381874,-0.6815077965135118,,,-1.8010763996471582
Province:Zhejiang,2012,Summer,0.1100216796973098,3,0.43412019330205587,-0.8901679402505571,,,-0.9942230944606837
Province:Zhejiang,2012,Autumn,-0.9429864823126936,3,-1.0657661314710072,0.12006595684350664,,,-1.6431273586235668
Province:Zhejiang,2013,Winter,-0.1165822194050052,3,0.49967526571322085,0.1917239112535738,,,-0.6576980126746627
Province:Zhejiang,2013,Spring,0.22059417553348562,3,1.1501419071709207,-0.46640326859477155,,,-0.9547626491652352
Province:Zhejiang,2013,Summer,1.2571901486564694,3,3.4413564137678088,-1.1474356886669619,,,-0.8172216564653624
Province:Zhejiang,2013,Autumn,0.4762361614744884,3,0.6066108872056792,-0.39595987540380434,,,0.4261377218139818
Province:Zhejiang,2014,Winter,-0.12421344782637607,3,0.5920616805886568,0.05686399437997464,,,-0.9078380296878104
Province:Zhejiang,2014,Spring,0.08185427437261339,3,0.7898800733632164,-1.162602432600506,,,-1.7069196828458821
Province:Zhejiang,2014,Summer,-1.064429236966684,3,-1.00794362916677,0.5613986066369275,,,-1.6239454750963538
Province:Zhejiang,2014,Autumn,0.6198404649589926,3,1.3839335152039902,-1.0882487568476618,,,-0.6126608771746743
Province:Zhejiang,2015,Winter,-0.08088545673239626,3,-0.1453037368651672,-1.0400035325329753,,,-1.1373561658649969
Province:Zhejiang,2015,Summer,-0.9219895483920234,3,-0.5253190984253451,1.4601983199265105,,,-0.7804512268242149
Province:Zhejiang,2015,Autumn,-0.40152071966762676,3,0.5911547902045601,-0.1453405109079493,,,-1.9410574601153898
Province:Zhejiang,2016,Winter,-0.20388716098953172,3,0.47522919581552026,-0.24972659493246396,,,-1.3366172737165793
Province:Zhejiang,2016,Spring,-0.11568730734435066,3,0.6835222635642464,-0.8064874456786104,,,-1.8370716312759088
Province:Zhejiang,2016,Summer,0.6516251676895628,3,2.8649782159723,-0.9650817792084273,,,-1.8751844921120386
Province:Zhejiang,2016,Autumn,1.3651736639704162,3,2.9223866811720023,-0.8470905638105861,,,0.32604374692866095
Province:Zhejiang,2017,Winter,1.0333548392400262,3,2.678314171710147,-1.6090102224529916,,,-1.18725987644306
Province:Zhejiang,2017,Spring,0.09394182507006181,3,1.2811771029517107,-1.5593486380308286,,,-2.558700265772354
Province:Zhejiang,2017,Summer,0.8464125287391391,3,3.1432463511730377,-0.8975089055074768,,,-1.5015176704630968
Province:Zhejiang,2017,Autumn,1.1508332693973953,3,1.19596816778022,-1.2381982461893053,,,1.0183333942226604
Province:Zhejiang,2018,Winter,-0.6741534090728655,3,-0.4823172560882887,0.13368932765340488,,,-1.406453643476903
Province:Zhejiang,2018,Spring,1.8655788971420337,3,5.011181280406877,-1.49509860422772,,,-0.9095431932084957
Province:Zhejiang,2018,Summer,0.43648402631721894,3,1.262588171334153,-1.4746095678885105,,,-1.4277456602710068
Province:Zhejiang,2018,Autumn,-0.13453779469323632,3,0.71165830376747,-0.5539560968416042,,,-1.669227784688783
Province:Zhejiang,2019,Winter,0.5059772791403714,3,0.9863303192067838,-0.8295733044837518,,,-0.29797178626942167
Province:Zhejiang,2019,Spring,0.16599090608138956,3,1.1096823069577888,-1.2244090774384508,,,-1.836118666152071
Province:Zhejiang,2019,Summer,-0.2202027053936696,3,0.8599144596858143,0.19030554031664135,,,-1.3302170355501817
Province:Zhejiang,2019,Autumn,0.3297951690814806,3,0.48097706448092226,-1.269027249848116,,,-0.7606188070845967
Province:Zhejiang,2020,Winter,2.6185590094169764,4,4.069018275418856,-1.6474880649091512,5.972524921877978,,-1.2147952245380815
Province:Zhejiang,2020,Spring,1.8901782755874148,4,2.036012002241538,-1.091423416092044,6.738233202950284,,-2.3049555189342072
Province:Zhejiang,2020,Summer,1.9722115844501542,4,2.6365024320391672,-0.8164401387510899,6.621676406226562,,-2.1857726392162014
Province:Zhejiang,2020,Autumn,0.34810282280641947,4,0.1212825201836962,-1.1054177787576813,2.005311013313783,,-1.8396000210294825
Province:Zhejiang,2021,Winter,0.6544140885250027,4,3.841217239682365,-0.2857140436650087,-0.2830994223905821,,-1.2261755068567812
Province:Zhejiang,2021,Spring,2.56266422031889,4,1.9269116576127783,-1.6944218316132391,8.40335313781261,,-1.7740297457630685
Province:Zhejiang,2021,Summer,3.4427052436227705,4,1.0389425601817937,-0.6409147756257183,11.801708655287992,,0.28925498339557754
Province:Zhejiang,2021,Autumn,1.1331222272859691,3,3.7132374994406185,-0.40604166625356836,,,-0.7199124838362793
Province:Zhejiang,2022,Winter,0.0725093844921368,3,0.0057725219682961335,-1.250848780519454,,,-1.0390931490113395
Province:Zhejiang,2022,Spring,2.5335549522555185,4,2.3023375650036,-0.4899537625209241,8.567384381839032,,-1.2254559003414816
Province:Zhejiang,2022,Summer,2.0797220061392667,4,6.331038328920456,-1.3679859908101224,1.542764283956065,,-0.922900579129576
Province:Zhejiang,2022,Autumn,2.0955272605848747,4,2.017461791315706,-0.3534338591422684,5.307982572834761,,0.7032308190467643
Province:Zhejiang,2023,Winter,1.1265214656388776,5,0.682003388649133,-0.4715304240928839,5.2806529908836275,0.08756411685857206,-0.8891435922898284
Province:Zhejiang,2023,Spring,1.2019883602525272,5,2.553939070595995,-1.0633555972975266,3.6630737014337855,-0.2633085656226131,-1.0071180024420578
Province:Zhejiang,2023,Summer,1.292209043231649,5,2.2561224542484917,-0.9464631999240718,4.278635491086738,-0.6402377074543764,-0.3799382216466791
Province:Zhejiang,2023,Autumn,0.9783898683513641,5,2.851701415459639,-1.1929090250007761,2.9245464637404814,-0.8945635073367335,-1.1826440551073438
Province:Zhejiang,2024,Winter,0.629562860491086,5,2.0168234574709647,0.7316322062899859,3.995218208116915,-1.0422560361246573,-1.0903391207178073
Province:Zhejiang,2024,Spring,0.650251876000254,5,1.1509690736513432,-1.2099658310763584,4.124665770551549,-1.3640809329347288,-1.8702603623432519
Province:Zhejiang,2024,Summer,0.9423703213243154,5,6.03760392698655,-1.1143599436019214,-0.7419080940512405,-1.5355118273784467,-0.16269234253720768
Province:Zhejiang,2024,Autumn,1.8394991293180947,5,4.224070339069053,-1.7589442698048021,5.520179759994464,-1.471927700809311,-0.8337710214685341
Province:Zhejiang,2025,Winter,-0.04721781696799221,4,0.1477349106222469,-1.2775998621003168,0.3907434964123822,,-2.004949537006915
Province:Zhejiang,2025,Spring,1.760006926764022,4,3.396567462831683,-0.934467991256814,4.4936441016318485,,-1.7846518486642562
Province:Zhejiang,2025,Summer,2.222237515834754,4,4.244103291607622,-1.515275999197279,3.424308335730201,,-0.2947375631960861
Province:Hainan,1981,Spring,0.6111324199621748,4,-0.5167634999041143,-0.7008863159124173,1.6734449730464018,,0.5869618907939942
Province:Hainan,1981,Summer,0.1483810820299598,4,-0.6593155011026159,0.11346195490645032,-0.7649482851380357,,2.131250069266941
Province:Hainan,1981,Autumn,0.08012619379894707,4,-0.3162783334087891,0.9407349843912219,1.1415295123378981,,0.4359885806579011
Province:Hainan,1982,Winter,-0.43467249090123955,4,-1.073755303865985,0.25859574015979997,,-1.7200532674552547,1.3137143478760815
Province:Hainan,1982,Spring,-0.7203044395646389,5,-1.1001733264422477,0.40236141053213476,-0.5612691730095514,-2.2583634304318725,0.7206451425926117
Province:Hainan,1982,Summer,-0.6824649161257976,5,-0.6530614697527573,0.4858801430268017,0.35806512677362995,-2.458661576082793,-0.1727865185402662
Province:Hainan,1982,Autumn,-0.1438958237648971,5,-0.8480740722618715,-0.6821619947490616,1.2021838531453024,-2.144069164024524,0.3883182695675461
Province:Hainan,1983,Winter,-0.2397427752122608,5,-0.9569593042393711,1.9150796977294333,2.331910806231105,-1.398124799026717,0.7395391187031123
Province:Hainan,1983,Spring,-0.2272591999561418,5,-0.59611302403573,0.4607244289089107,-1.0931567913082287,-0.7108408320542017,1.7245390765263622
Province:Hainan,1983,Summer,0.30006199240953896,5,-0.03119864730159445,-0.16479745700736226,-0.8830244360839553,0.3777602024932563,1.871975385932626
Province:Hainan,1983,Autumn,0.09766844460771304,5,-0.19620713217742644,-0.3897175426067351,-1.0428633002083363,1.2736232918885941,0.06407182092899875
Province:Hainan,1984,Winter,-0.821817312365513,5,-1.438336201995845,2.8089308701143256,-1.250097948207035,1.7512375361066195,-0.3629590776169783
Province:Hainan,1984,Spring,0.19183367883332716,5,-0.8745044722513509,0.22962943634369046,0.20407876027659833,1.4389065821884817,0.42031696029659704
Province:Hainan,1984,Summer,-0.9115484278431898,5,-1.2799192861028608,2.163605630818504,-1.3601115527651617,0.7153451726652135,-0.46945084219463645
Province:Hainan,1984,Autumn,-0.5579761187245087,5,-1.0888687588112405,0.022175682645672427,-1.1537865905752465,-0.07404101501485658,-0.4510085465755275
Province:Hainan,1985,Winter,-0.3258488201795643,5,-0.3172663118604305,0.3082616499255683,-0.5330918671421067,-0.3795118078132359,-0.09111246415648017
Province:Hainan,1985,Spring,-1.0988961659885605,5,-0.9310727834587945,3.191411332741957,-0.5566662541951758,-0.6997102112364092,-0.11562024831046593
Province:Hainan,1985,Summer,-1.0028920899023548,5,-0.9426882683095769,1.4423641185915312,-1.5407944193321894,-0.9568155433339457,-0.13179809994453068
Province:Hainan,1985,Autumn,-0.5859498329416786,5,-1.0703840340149071,0.8763531086911517,-0.1157374192268607,-0.9943010920983213,0.12702648932284796
Province:Hainan,1986,Winter,-0.4956265831701412,5,-0.9580224160995108,-0.15523951961597207,-1.0012132482824492,-1.0642825260861943,0.3901457550014762
Province:Hainan,1986,Spring,0.23066104759748463,5,-1.0657156932527057,-0.22594863365168938,3.010209298277415,-0.7568496990331767,-0.26028730165579883
Province:Hainan,1986,Summer,-0.5116999740446276,5,-0.7959059614674746,0.2348523411882629,-0.4332081422630633,-0.17593726406287363,-0.9185961612414641
Province:Hainan,1986,Autumn,-0.666874908983554,5,-1.2715334803805163,1.1955779300063423,-1.166207459938548,0.3778807387531845,-0.07893641334554805
Province:Hainan,1987,Winter,0.2142481753656586,5,-0.9545588931969584,-1.1888425522589496,0.627038164457443,0.8016958347229761,-0.5917767814141174
Province:Hainan,1987,Spring,0.5812257270646889,5,1.7511912545037953,-0.6123009806755423,-0.6212251766881208,0.6076779000240609,0.5561836768081666
Province:Hainan,1987,Summer,0.21298041825983885,5,0.40562271827084184,-0.6238243483833835,-1.5004493337097413,0.2272342426395533,1.3086701157151568
Province:Hainan,1987,Autumn,0.0931804587425645,5,1.1881985554748007,-0.37946256968554987,-0.7272869566638287,-0.1579422668363815,-0.21652960794731776
Province:Hainan,1988,Winter,-0.14572797879281527,5,0.2517214713212372,0.31762999338316095,-0.2997122667327903,-0.00265742075153541,-0.36036168441782684
Province:Hainan,1988,Spring,-0.5174144160223481,5,-0.06055151556944152,1.8191097039220505,-0.47988368428325695,0.3078945158879931,-0.5354216922249844
Province:Hainan,1988,Summer,-0.23255439078363063,5,-0.2478764422941619,-0.31198388889881684,-0.6580819897097492,0.6670241659489545,-1.2358215767620135
Province:Hainan,1988,Autumn,-0.02552990196878413,5,-0.4591142744253217,1.818337183436237,0.5907393130534543,0.8537268839665452,0.7053357509976383
Province:Hainan,1989,Winter,-0.11564308238500705,5,-0.6344683045333593,0.4735219354917085,-0.2015459585354756,0.7426354433918094,-0.011314656756301255
Province:Hainan,1989,Spring,-0.10041295517054152,5,-1.3331082362916513,-0.2910980296297497,0.47722729075617165,-0.10381579453086824,0.16653393458389068
Province:Hainan,1989,Summer,-0.5940465476230845,5,-1.1755301112837633,0.6663219656512372,-0.48919952894115487,-1.057279205181907,0.4180980729426399
Province:Hainan,1989,Autumn,-0.0982868603463922,5,-0.7679777899226481,-0.514552011358256,0.802611979442737,-1.6961627732330165,0.6555422706227106
Province:Hainan,1990,Winter,0.011435964434208773,5,-0.2792534888574216,-0.3910313551938456,1.5848568107827246,-1.4447022506170673,-0.1947526043310374
Province:Hainan,1990,Spring,-0.5917492908637308,5,-0.4592436952046741,0.6154244718127424,-0.022666322274544327,-1.2081510757752754,-0.6532608892514181
Province:Hainan,1990,Summer,-0.007141471273525541,5,-0.43004165672798406,-0.2041580458193078,0.9025115166705515,-0.6959315844773566,-0.01640367765214637
Province:Hainan,1990,Autumn,0.30240016519130714,5,-0.34329772482230864,-0.8871157024495481,1.080495306399694,-0.09908144301804601,-0.013231015052351849
Province:Hainan,1991,Winter,-0.1136973703680116,5,0.39553664400585564,-1.0133213972919861,-1.6694176383709827,0.5202901838740936,-0.8282174386410107
Province:Hainan,1991,Spring,0.3215305993692904,5,0.8568250049065977,-0.3727141220744964,-0.3698553710052491,0.8714813325289685,-0.1235120916583614
Province:Hainan,1991,Summer,0.27317840798746706,5,-0.971627965727501,0.13989166057460528,0.7998443159790967,1.1591043729044541,0.5184629773558908
Province:Hainan,1991,Autumn,-0.24138973044964804,5,-0.6621953047914683,-0.39558088108949246,-1.0820152594946046,1.1832365891133105,-1.0415555581649703
Province:Hainan,1992,Winter,0.17004136820573396,5,-0.5851623352110494,0.20072812003831506,1.1718439035112593,1.351987886916395,-0.8877344941496199
Province:Hainan,1992,Spring,-0.14693473987823727,5,-0.8357839339302323,0.15404043224512168,-0.26584016776076813,1.4083126841581795,-0.8873218496132437
Province:Hainan,1992,Summer,0.16077894476209628,5,-0.6412006578206805,1.6959408290968638,1.5910116017305067,1.183083816002503,0.3669407929950161
Province:Hainan,1992,Autumn,-0.6081837939152691,5,-0.5697328396501548,1.0079235100117936,-1.1208553809436272,0.7446408548940388,-1.0870480938648082
Province:Hainan,1993,Winter,-0.10592640007190372,5,-0.227678277225966,0.3889990820279568,0.08726633408906792,0.79870312035993,-0.7989240955545938
Province:Hainan,1993,Spring,0.2067502091499686,5,-0.5796105708916791,-0.5038279173975232,0.6084178054350379,1.1141252288682697,-0.6130093350593088
Province:Hainan,1993,Summer,0.5358062910497191,5,0.7881396756420429,-1.177464676899937,0.10142832477579894,1.299945837402852,-0.6879470594720356
Province:Hainan,1993,Autumn,-0.29557935641190863,5,-0.9452823227484674,1.481154030571106,0.7317726570725741,1.2049484522564005,-0.9881815380689444
Province:Hainan,1994,Winter,-0.09183352422159514,5,0.04515494054419069,-0.22370982349815663,-1.4142310489392083,1.2525846117455361,-0.566385947956651
Province:Hainan,1994,Spring,0.2580712432885593,5,0.9911226406258182,-0.21177997148940864,-0.2816887238348979,1.0512324523139838,-0.6820901241515163
Province:Hainan,1994,Summer,0.01622107524843104,5,-0.7187147974349406,1.4519309677195151,1.7451498226985729,0.5620907785488775,-0.055489459850839404
Province:Hainan,1994,Autumn,-0.2914827325373889,5,-0.482712192432718,0.32209497990713654,-0.41181918683034985,0.012697119482870722,-0.25348442299961044
Province:Hainan,1995,Winter,0.09355115726809915,5,0.060320336625402135,-0.574470049844516,0.7584684222350533,-0.08032627983132888,-0.8451767425331467
Province:Hainan,1995,Spring,-0.27681700225640793,5,-0.3836437112087702,-0.386393918945361,-0.10269846138162093,-0.4058200326880569,-0.8783167249489524
Province:Hainan,1995,Summer,-0.18846492935535508,5,-0.34920149036436343,-0.3823452423989695,0.052992662813616156,-0.735527533921633,-0.2929335277033646
Province:Hainan,1995,Autumn,-0.5226811610622384,5,-1.132079386736029,0.37449009064388966,0.5246340394978569,-0.882222070993462,-0.749248296435668
Province:Hainan,1996,Winter,-0.6755689804220506,5,-0.7822740021060256,0.9103301221994081,-0.24546373781864922,-0.6957177907797492,-0.7440592492064214
Province:Hainan,1996,Spring,-0.8659732666112054,5,-0.4750040086696768,1.1076522280675138,-1.4949411108967166,-0.9628491318430956,-0.28941985357902367
Province:Hainan,1996,Summer,-0.002134431544449311,5,0.49248166343565913,-1.1750295591838007,-0.9139269281874483,-1.0905187607431217,0.32626230858886346
Province:Hainan,1996,Autumn,0.13369392100767294,5,-0.37970635508562856,-0.8586336062275894,1.8249757492836718,-0.9856421194187142,-0.649791275968554
Province:Hainan,1997,Winter,-0.18282078740171792,5,-0.7039921587967118,-0.8876777147814665,0.5691021524795444,-0.7236659946273803,-0.9432256508455084
Province:Hainan,1997,Spring,-0.19424512161073162,5,-1.4966873301145345,-0.5666766016249674,1.6133257303777355,-0.6302509956556079,-1.0242896142862186
Province:Hainan,1997,Summer,-0.12181288716333197,5,0.2632515623109001,-0.21163210764319812,0.44583218137523434,-0.5010723974882921,-1.0287078896577002
Province:Hainan,1997,Autumn,-0.24176042467201828,5,0.6460593554496474,0.04289371550130821,-0.7484457825220289,-0.2852203706119188,-0.7783016101744831
Province:Hainan,1998,Winter,0.7891861444889534,5,3.1654882662660753,-0.850653901853672,-0.6089497655485951,0.3686163424772183,0.1701219773963972
Province:Hainan,1998,Spring,0.5625372504852048,5,1.4269809941283356,-1.272718334255003,-0.7321566474652028,0.8621956090350545,-0.017052037527166535
Province:Hainan,1998,Summer,1.271903215901907,5,3.7958047316805175,-1.1209253622904485,1.5235417666547062,1.2035667749899166,-1.2843225561060523
Province:Hainan,1998,Autumn,0.6639635773111181,5,0.8364303196384133,-1.88997079241138,-0.18314514465198528,1.2667515014223492,-0.4901895822645668
Province:Hainan,1999,Winter,0.36741206758412387,3,0.3179190713736602,-0.41561143877135237,,,0.368705692607359
Province:Hainan,1999,Spring,0.4078960924863617,3,1.0712294753769842,-0.29150771030876976,,,-0.13904890822666877
Province:Hainan,1999,Summer,0.01164866543690235,3,-0.18910912274991956,-1.5730456476253971,,,-1.3489905285647705
Province:Hainan,1999,Autumn,0.16771558383461552,3,-0.03970088332669214,-0.7279774228375469,,,-0.18512978800700816
Province:Hainan,2000,Winter,-0.4580703995654407,3,-0.10333792317374285,1.251905584401466,,,-0.018967691121113506
Province:Hainan,2000,Spring,-0.0856546422465495,3,-0.22435361446873453,-0.961283602669277,,,-0.993893914940191
Province:Hainan,2000,Summer,-0.2964077361619872,3,-0.5133776393683177,-0.5140023549902267,,,-0.8898479241078705
Province:Hainan,2000,Autumn,-0.134526540840144,3,0.45359197915064114,0.7713073022716832,,,-0.08586429939938996
Province:Hainan,2001,Winter,0.3928665908466004,3,0.33115047455306584,-1.1708291051049196,,,-0.32337980711818415
Province:Hainan,2001,Spring,0.22986369137313786,3,0.37060217257841255,-0.9131974651970832,,,-0.5942085636560821
Province:Hainan,2001,Summer,-0.5875953101486487,3,-0.4135018401383812,0.38830139649510453,,,-0.9609826938124606
Province:Hainan,2001,Autumn,0.03303178078271137,3,0.8134378703401068,-0.21406786983305512,,,-0.9284103978250279
Province:Hainan,2002,Winter,0.07396987115543514,3,-0.35093420759742394,-1.20448751004589,,,-0.6316436889821606
Province:Hainan,2002,Spring,0.3744806834005287,3,0.3914112148971166,-1.463790917274841,,,-0.7317600819703716
Province:Hainan,2002,Summer,-0.012781979030928778,3,-0.05174124324392343,-0.9743779999635978,,,-0.9609826938124606
Province:Hainan,2002,Autumn,0.10231932306611047,4,-0.017314956733040256,0.3407458247101763,0.9439939785408453,,-0.17665590483318697
Province:Hainan,2003,Winter,0.2211338622836568,4,1.2050495392556593,-0.46667323854555803,-0.1304644266560586,,-0.6567229020105315
Province:Hainan,2003,Spring,0.7748130070747284,4,1.7966459640915842,-1.5858964660365442,-0.15205510084424748,,-0.13123530098496747
Province:Hainan,2003,Summer,0.8364056533690254,4,0.6401852888554556,-1.4365207561324074,0.8641510686443494,,0.4047654998438893
Province:Hainan,2003,Autumn,0.43300860254544205,4,0.5400491608053304,-1.3382529660358362,0.6695610904277208,,-0.8158288070871192
Province:Hainan,2004,Winter,-0.35376083566294503,5,-0.754246730568282,0.17182374520943067,-0.15019111823358677,-0.07870882260611001,-0.6138337616973156
Province:Hainan,2004,Spring,-0.3504178960631412,5,-0.9637515274410526,-0.8532215587933837,-0.47306618117590593,0.07482489824358457,-1.2433182287357158
Province:Hainan,2004,Summer,0.2785576107405129,5,0.8556413085735115,-0.8661651927726347,0.15921622801443042,0.27658850169633603,-0.7648231773543483
Province:Hainan,2004,Autumn,-0.6042214639703396,5,-0.5695495103956256,0.09014545787051288,-1.7603349981463359,0.4011768834719598,-1.002254236911183
Province:Hainan,2005,Winter,0.15476083218889014,4,0.7484577686742702,-0.2632403720701605,0.37389243068073674,,-0.7665472426696069
Province:Hainan,2005,Spring,-0.026876142398065073,4,1.1223588632074042,0.0804401012605386,-0.37953469204587137,,-0.7698886394932545
Province:Hainan,2005,Summer,0.16171829687592829,3,0.5959453894154209,-0.5979871024358231,,,-0.7087776012234591
Province:Hainan,2005,Autumn,1.0791630119616131,3,1.8360224874181525,-1.6447029639513246,,,-0.24323641548463823
Province:Hainan,2006,Winter,-0.08656677974709907,3,0.0044508165555667,-0.39601499882207103,,,-0.6601661546189349
Province:Hainan,2006,Spring,-0.051159417690467356,3,0.7516252821578759,0.045255330330471986,,,-0.859848204898806
Province:Hainan,2006,Summer,0.5386555741682274,3,1.6097362352283764,-0.760275669220868,,,-0.754045181944562
Province:Hainan,2006,Autumn,1.1680240506600332,3,3.2475461045713114,-1.2043053210596935,,,-0.9477792736509048
Province:Hainan,2007,Winter,0.9406940045327445,3,0.47451602381778407,-1.4623236395199455,,,0.8852423502605039
Province:Hainan,2007,Spring,0.46073486165407185,3,0.44923989891198374,0.472289056666213,,,1.4052537427164449
Province:Hainan,2007,Summer,0.8418052931778801,3,0.7017835714572218,-0.49073462751385893,,,1.3328976805625596
Province:Hainan,2007,Autumn,0.48060628856569876,3,-0.6975784348822678,-0.028566519144103426,,,2.1108307814352605
Province:Hainan,2008,Winter,-0.24731929756363905,3,-0.12458586002560029,2.0441011907157143,,,1.4267291580503974
Province:Hainan,2008,Spring,0.020179760307387922,3,-0.5853962880204329,0.03973522288388506,,,0.6856707918264817
Province:Hainan,2008,Summer,-0.12591612462912663,3,-0.4733811966112576,1.1697434768858774,,,1.265376299609755
Province:Hainan,2008,Autumn,1.8220096423903296,3,1.4872245444328493,-1.2820340841146873,,,2.6967702986234525
Province:Hainan,2009,Winter,1.3136513522235573,3,0.556477850040744,-0.1895633633122705,,,3.1949128433176575
Province:Hainan,2009,Spring,0.2577449870278259,3,-0.6270304709025095,1.5101484945724115,,,2.9104139265583986
Province:Hainan,2009,Summer,-0.1440323896305964,3,-0.6705841857681604,1.4789899361009902,,,1.7174769529773615
Province:Hainan,2009,Autumn,0.212778987499316,3,0.4418817806641591,1.675657721249885,,,1.872112903083674
Province:Hainan,2010,Winter,1.7643190532567579,3,2.6885885163201695,-0.19621775086554938,,,2.4081508925845547
Province:Hainan,2010,Spring,1.1368461678311919,3,2.1292749366724175,1.0850208956484124,,,2.3662844624695705
Province:Hainan,2010,Summer,0.308643578243423,3,1.0593853387002858,1.1539856181242936,,,1.0205310141542767
Province:Hainan,2010,Autumn,0.33876760741224926,3,0.36714562906171205,1.4775107256457396,,,2.1266679188207753
Province:Hainan,2011,Winter,0.06534873233513376,3,-0.6433004679758816,1.725511012487028,,,2.5648576774683107
Province:Hainan,2011,Spring,-1.4063404619488524,3,-1.072875552327697,4.086350093917685,,,0.9402042603988245
Province:Hainan,2011,Summer,-0.5370508784631537,3,-0.23179546148014724,1.4564716132956972,,,0.07711443938638339
Province:Hainan,2011,Autumn,0.4208338195236263,3,0.07762537994343206,1.6245243326232832,,,2.80940041125073
Province:Hainan,2012,Winter,0.34953104398017304,3,-0.7445309791021659,1.1587690363494194,,,2.9518931473921044
Province:Hainan,2012,Spring,0.1430009320572876,3,0.9093497843319196,0.12499246877573979,,,-0.35535451938431706
Province:Hainan,2012,Summer,-0.650523427193646,3,-0.26992211266842314,3.044187096496319,,,1.3625389275838042
Province:Hainan,2012,Autumn,0.44481976697774295,3,0.7561876298386597,-0.07940214966261504,,,0.49886952143195407
Province:Hainan,2013,Winter,0.8898825883468352,3,0.8502175327374638,-0.483980611716123,,,1.3354496205869186
Province:Hainan,2013,Spring,0.029327913011390167,3,0.598633675169585,0.09723695197203068,,,-0.41341298416338385
Province:Hainan,2013,Summer,-0.9719952571473923,3,-0.897853300154554,3.3755541406580982,,,1.357421669370475
Province:Hainan,2013,Autumn,0.1963177899033187,3,-0.822619126104243,1.0211767471043434,,,2.4327492429185424
Province:Hainan,2014,Winter,-0.9887918391491196,3,-1.1814509693679487,2.1886359738975414,,,0.40371142581813124
