station_id,USAF,STATION NAME,CTRY,ICAO,lat,lon,elev_m,province,province_source,region,grid_id,grid_lat,grid_lon
564740-99999,564740,MIAN-NING,CH,,0.0,0.0,-999.0,Sichuan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
564750-99999,564750,YUEXE,CH,,28.617,102.6,1736.0,Sichuan,station_table_pdf,Qinghai-Tibet,28.75_103.75,28.75,103.75
564850-99999,564850,HU-JIA-PU-ZIIA,CH,,28.517,103.617,1485.0,Sichuan,station_table_pdf,Southwest,28.75_103.75,28.75,103.75
564920-99999,564920,YIBIN,CH,,28.8,104.6,342.0,Sichuan,station_table_pdf,Southwest,28.75_103.75,28.75,103.75
564940-99999,564940,PING-SHAN (?),CH,,0.0,0.0,-999.0,Sichuan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
565330-99999,565330,LA-WAN,CH,,27.683,98.35,3352.0,Yunnan,station_table_pdf,Qinghai-Tibet,28.75_98.75,28.75,98.75
565430-99999,565430,ZHONGDIAN,CH,,27.7,99.7,3001.0,Yunnan,station_table_pdf,Qinghai-Tibet,28.75_98.75,28.75,98.75
565480-99999,565480,WEIXI,CH,,27.217,99.317,2743.0,Yunnan,station_table_pdf,Qinghai-Tibet,26.25_98.75,26.25,98.75
565610-99999,565610,DA-CUN,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
565620-99999,565620,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
565650-99999,565650,YANYUAN,CH,,27.433,101.533,2591.0,Sichuan,station_table_pdf,Qinghai-Tibet,26.25_101.25,26.25,101.25
565710-99999,565710,XICHANG,CH,,27.9,102.267,1599.0,Sichuan,station_table_pdf,Qinghai-Tibet,28.75_101.25,28.75,101.25
565760-99999,565760,ZHAO-ZI-BA,CH,,27.6,102.85,2347.0,Sichuan,province_geojson,Qinghai-Tibet,28.75_103.75,28.75,103.75
565770-99999,565770,BOGUS CHINESE,CH,,,,,Unmapped,unmapped,Unmapped,nan_nan,,
565810-99999,565810,TIAN-DI-BA,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
565860-99999,565860,ZHAOTONG,CH,,27.333,103.75,1950.0,Yunnan,station_table_pdf,Qinghai-Tibet,26.25_103.75,26.25,103.75
566510-99999,566510,LIJING,CH,,26.833,100.217,2382.0,Yunnan,station_table_pdf,Qinghai-Tibet,26.25_101.25,26.25,101.25
566520-99999,566520,BOGUS CHINESE,CH,,,,,Yunnan,station_table_pdf,Unmapped,nan_nan,,
566640-99999,566640,LA-SHI,CH,,26.367,101.217,1210.0,Yunnan,station_table_pdf,Southwest,26.25_101.25,26.25,101.25
566710-99999,566710,HUILI,CH,,26.65,102.25,1788.0,Sichuan,station_table_pdf,Qinghai-Tibet,26.25_101.25,26.25,101.25
566740-99999,566740,OGUS CHINESE,CH,,0.0,0.0,-999.0,Sichuan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
566810-99999,566810,APPROXIMATE LOCALE,CH,,26.833,103.167,0.0,Yunnan,province_geojson,Southwest,26.25_103.75,26.25,103.75
566840-99999,566840,HUIZE,CH,,26.4,103.25,2189.3,Yunnan,station_table_pdf,Qinghai-Tibet,26.25_103.75,26.25,103.75
566910-99999,566910,WEINING,CH,,26.867,104.283,2236.0,Guizhou,station_table_pdf,Qinghai-Tibet,26.25_103.75,26.25,103.75
567380-99999,567380,MENG-KA,CH,,25.217,97.867,2134.0,Yunnan,province_geojson,Southwest,26.25_98.75,26.25,98.75
567390-99999,567390,TENGCHONG,CH,,24.983,98.5,1696.9,Yunnan,station_table_pdf,Southwest,23.75_98.75,23.75,98.75
567410-99999,567410,LIU-KU,CH,,25.783,98.85,2377.0,Yunnan,province_geojson,Southwest,26.25_98.75,26.25,98.75
567450-99999,567450,SHAN-YAN-ZHEN,CH,,0.0,0.0,-999.0,Yunnan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
567480-99999,567480,BAOSHAN,CH,,25.117,99.183,1649.0,Yunnan,station_table_pdf,Southwest,26.25_98.75,26.25,98.75
567510-99999,567510,DALI,CH,,25.7,100.183,1992.0,Yunnan,station_table_pdf,Southwest,26.25_101.25,26.25,101.25
567630-99999,567630,YUANMOU,CH,,25.733,101.867,1120.0,Yunnan,province_geojson,Southwest,26.25_101.25,26.25,101.25
567680-99999,567680,CHUXIONG,CH,,25.017,101.517,1820.0,Yunnan,province_geojson,Southwest,26.25_101.25,26.25,101.25
567760-99999,567760,APPROXIMATE LOCALE,CH,,25.633,102.967,0.0,Yunnan,province_geojson,Southwest,26.25_103.75,26.25,103.75
567780-99999,567780,WUJIABA,CH,ZPPP,24.992,102.744,1894.9,Yunnan,station_table_pdf,Southwest,23.75_103.75,23.75,103.75
567860-99999,567860,ZHANYI,CH,,25.583,103.833,1900.0,Yunnan,province_geojson,Southwest,26.25_103.75,26.25,103.75
567930-99999,567930,PU-AN,CH,,25.783,104.95,2133.0,Guizhou,station_table_pdf,Southwest,26.25_103.75,26.25,103.75
568380-99999,568380,RUILI,CH,,24.0,97.85,776.0,Yunnan,province_geojson,Southwest,23.75_98.75,23.75,98.75
568390-99999,568390,LU-XI,CH,,24.283,98.467,1524.0,Yunnan,station_table_pdf,Southwest,23.75_98.75,23.75,98.75
568560-99999,568560,JING-DONG,CH,,24.433,100.85,1676.0,Yunnan,station_table_pdf,Southwest,23.75_101.25,23.75,101.25
568750-99999,568750,YUXI,CH,,24.45,102.567,1677.0,Yunnan,station_table_pdf,Southwest,23.75_103.75,23.75,103.75
568850-99999,568850,MI-LE (?),CH,,24.4,103.433,1402.0,Yunnan,station_table_pdf,Southwest,23.75_103.75,23.75,103.75
568860-99999,568860,LUXI,CH,,24.533,103.767,1708.0,Yunnan,station_table_pdf,Southwest,23.75_103.75,23.75,103.75
569150-99999,569150,NAME/LOCATION UNKN,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
569160-99999,569160,NAME/LOCATION UNKN,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
569420-99999,569420,MENG-SA,CH,,23.717,99.633,1524.0,Yunnan,province_geojson,Southwest,23.75_98.75,23.75,98.75
569450-99999,569450,MENGDING,CH,,23.567,99.083,512.0,Yunnan,province_geojson,Southwest,23.75_98.75,23.75,98.75
569460-99999,569460,GENGMA,CH,,23.55,99.4,1104.0,Yunnan,station_table_pdf,Southwest,23.75_98.75,23.75,98.75
569510-99999,569510,LINCANG,CH,,23.95,100.217,1503.0,Yunnan,station_table_pdf,Southwest,23.75_101.25,23.75,101.25
569540-99999,569540,LANCANG,CH,,22.567,99.933,1054.0,Yunnan,station_table_pdf,Southwest,23.75_98.75,23.75,98.75
569590-99999,569590,JINGHONG,CH,,22.0,100.783,579.0,Yunnan,province_geojson,Southwest,21.25_101.25,21.25,101.25
569640-99999,569640,SIMAO,CH,,22.767,100.983,1303.0,Yunnan,station_table_pdf,Southwest,23.75_101.25,23.75,101.25
569650-99999,569650,MENG-WANG,CH,,22.483,101.3,975.0,Yunnan,province_geojson,Southwest,21.25_101.25,21.25,101.25
569660-99999,569660,YUANJIANG,CH,,23.6,101.983,398.0,Yunnan,station_table_pdf,Southwest,23.75_101.25,23.75,101.25
569690-99999,569690,MENGLA,CH,,21.5,101.583,633.0,Yunnan,station_table_pdf,Southwest,21.25_101.25,21.25,101.25
569750-99999,569750,YI-SHA,CH,,23.317,102.367,1215.0,Yunnan,station_table_pdf,Southwest,23.75_101.25,23.75,101.25
569770-99999,569770,JIANGCHENG,CH,,22.617,101.817,1121.0,Yunnan,station_table_pdf,Southwest,23.75_101.25,23.75,101.25
569790-99999,569790,JIE-JIE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
569820-99999,569820,KAI-YUAN,CH,,0.0,0.0,-999.0,Yunnan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
569830-99999,569830,BING-YUAN-JIE,CH,,23.7,103.833,1524.0,Yunnan,province_geojson,Southwest,23.75_103.75,23.75,103.75
569850-99999,569850,MENGZI,CH,,23.45,103.333,1313.6,Yunnan,province_geojson,Southwest,23.75_103.75,23.75,103.75
569860-99999,569860,DEHOUJIE,CH,,23.583,103.867,1423.0,Yunnan,province_geojson,Southwest,23.75_103.75,23.75,103.75
569870-99999,569870,BOGUS CHINESE,CH,,,,,Yunnan,station_table_pdf,Unmapped,nan_nan,,
569880-99999,569880,BOGUS CHINESE,CH,,,,,Unmapped,unmapped,Unmapped,nan_nan,,
569890-99999,569890,HE-KOU,CH,,22.5,103.95,1363.0,Unmapped,unmapped,Southwest,23.75_103.75,23.75,103.75
569940-99999,569940,WENSHAN,CH,,23.367,104.383,1278.0,Yunnan,station_table_pdf,Southwest,23.75_103.75,23.75,103.75
569950-99999,569950,BANG-O-JIE,CH,,0.0,0.0,-999.0,Yunnan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
570050-99999,570050,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
570060-99999,570060,TIANSHUI,CH,,34.583,105.75,1143.0,Gansu,station_table_pdf,Southwest,33.75_106.25,33.75,106.25
570140-99999,570140,BEIDAO,CH,,34.57,105.87,1086.0,Gansu,station_table_pdf,Southwest,33.75_106.25,33.75,106.25
570160-99999,570160,BAOJI,CH,,34.35,107.133,610.0,Shaanxi,station_table_pdf,Southwest,33.75_106.25,33.75,106.25
570230-99999,570230,CUI-MU,CH,,34.8,107.867,914.0,Shaanxi,station_table_pdf,Southwest,33.75_108.75,33.75,108.75
570250-99999,570250,FENGXIANG,CH,,34.517,107.383,781.0,Shaanxi,station_table_pdf,Southwest,33.75_106.25,33.75,106.25
570260-99999,570260,APPROXIMATE LOCALE,CH,,34.483,107.95,0.0,Shaanxi,station_table_pdf,Southwest,33.75_108.75,33.75,108.75
570270-99999,570270,BOGUS CHINESE,CH,,,,,Shaanxi,station_table_pdf,Unmapped,nan_nan,,
570340-99999,570340,QIAN-XIAN,CH,,34.533,108.233,335.0,Shaanxi,station_table_pdf,Southwest,33.75_108.75,33.75,108.75
570360-99999,570360,XIANYANG,CH,ZLXY,34.447,108.752,479.1,Shaanxi,province_geojson,Southwest,33.75_108.75,33.75,108.75
570460-99999,570460,HUA SHAN,CH,,34.483,110.083,2063.0,Shaanxi,station_table_pdf,East,33.75_111.25,33.75,111.25
570630-99999,570630,MIAN-CHI,CH,,0.0,0.0,-999.0,Henan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
570670-99999,570670,LUSHI,CH,,34.083,111.067,659.5,Henan,province_geojson,East,33.75_111.25,33.75,111.25
570680-99999,570680,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
570710-99999,570710,MENGJIN,CH,,34.817,112.433,333.0,Henan,station_table_pdf,East,33.75_111.25,33.75,111.25
570730-99999,570730,LUO-YANG,CH,,34.667,112.417,155.0,Henan,province_geojson,East,33.75_111.25,33.75,111.25
570770-99999,570770,TIEN-HU,CH,,34.15,112.1,753.0,Henan,province_geojson,East,33.75_111.25,33.75,111.25
570780-99999,570780,LYANG,CH,,34.15,112.467,400.0,Henan,station_table_pdf,East,33.75_111.25,33.75,111.25
570830-99999,570830,XINZHENG,CH,ZHCC,34.52,113.841,150.9,Henan,station_table_pdf,East,33.75_113.75,33.75,113.75
570890-99999,570890,XUCHANG,CH,,34.0,113.967,72.0,Henan,station_table_pdf,East,33.75_113.75,33.75,113.75
570910-99999,570910,KAIFENG,CH,,34.75,114.417,67.0,Henan,station_table_pdf,East,33.75_113.75,33.75,113.75
570930-99999,570930,NAO-KAO,CH,,0.0,0.0,-999.0,Henan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
571020-99999,571020,MING-YANG-CHEN,CH,,33.817,105.617,1524.0,Gansu,station_table_pdf,Southwest,33.75_106.25,33.75,106.25
571060-99999,571060,CHENG-XIAN,CH,,33.75,105.75,1128.0,Shaanxi,station_table_pdf,Southwest,33.75_106.25,33.75,106.25
571270-99999,571270,HANZHONG,CH,,33.067,107.033,509.0,Shaanxi,station_table_pdf,Southwest,33.75_106.25,33.75,106.25
571280-99999,571280,YANG-XIAN,CH,,0.0,0.0,-999.0,Shaanxi,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
571310-99999,571310,JINGHE,CH,,34.433,108.967,411.0,Shaanxi,station_table_pdf,Southwest,33.75_108.75,33.75,108.75
571340-99999,571340,WEN-HUANG-PING,CH,,33.45,108.25,548.0,Shaanxi,station_table_pdf,Southwest,33.75_108.75,33.75,108.75
571370-99999,571370,SHI-QUAN,CH,,0.0,0.0,-999.0,Shaanxi,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
571430-99999,571430,SHANGXIAN,CH,,33.917,109.95,748.0,Shaanxi,station_table_pdf,Southwest,33.75_108.75,33.75,108.75
571440-99999,571440,CHEN-AN,CH,,33.417,109.15,610.0,Shaanxi,station_table_pdf,Southwest,33.75_108.75,33.75,108.75
571500-99999,571500,APPROXIMATE LOCALE,CH,,33.483,110.433,0.0,Shaanxi,province_geojson,East,33.75_111.25,33.75,111.25
571560-99999,571560,SHANG-NAN,CH,,33.533,110.883,914.0,Henan,station_table_pdf,East,33.75_111.25,33.75,111.25
571780-99999,571780,NANYANG,CH,,33.1,112.483,181.6,Henan,station_table_pdf,East,33.75_111.25,33.75,111.25
571810-99999,571810,JIAXIAN,CH,,33.967,113.217,76.0,Henan,station_table_pdf,East,33.75_113.75,33.75,113.75
571880-99999,571880,APPROXIMATE LOCALE,CH,,33.233,113.467,0.0,Henan,station_table_pdf,East,33.75_113.75,33.75,113.75
571930-99999,571930,XIHUA,CH,,33.783,114.517,53.0,Henan,station_table_pdf,East,33.75_113.75,33.75,113.75
571970-99999,571970,SHANG-CAI,CH,,0.0,0.0,-999.0,Henan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
572030-99999,572030,WU-TONG-YUAN,CH,,32.817,105.7,700.0,Shaanxi,province_geojson,Southwest,33.75_106.25,33.75,106.25
572060-99999,572060,GUANG-YUAN,CH,,32.433,105.8,487.0,Sichuan,station_table_pdf,Southwest,31.25_106.25,31.25,106.25
572070-99999,572070,YAN-MEN-BA (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
572080-99999,572080,ZHAO-HUA,CH,,32.333,105.683,675.0,Sichuan,station_table_pdf,Southwest,31.25_106.25,31.25,106.25
572210-99999,572210,YU-SHU-MTHO (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
572320-99999,572320,HAN-YIN,CH,,32.9,108.517,457.0,Shaanxi,station_table_pdf,Southwest,33.75_108.75,33.75,108.75
572370-99999,572370,WANYUAN,CH,,32.067,108.033,674.0,Sichuan,station_table_pdf,Southwest,31.25_108.75,31.25,108.75
572380-99999,572380,JAN-CHIA-PA,CH,,32.1,108.483,1372.0,Shaanxi,station_table_pdf,Southwest,31.25_108.75,31.25,108.75
572450-99999,572450,ANKANG,CH,,32.717,109.033,291.0,Shaanxi,station_table_pdf,Southwest,33.75_108.75,33.75,108.75
572510-99999,572510,BAIHE,CH,,32.767,110.117,610.0,Hubei,station_table_pdf,East,33.75_111.25,33.75,111.25
572530-99999,572530,YUN-XIAN,CH,,32.8,110.8,100.0,Hubei,station_table_pdf,East,33.75_111.25,33.75,111.25
572550-99999,572550,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
572590-99999,572590,FANGXIAN,CH,,32.033,110.767,435.0,Hubei,station_table_pdf,East,31.25_111.25,31.25,111.25
572650-99999,572650,LAOHEKOU,CH,,32.433,111.733,128.8,Hubei,station_table_pdf,East,31.25_111.25,31.25,111.25
572780-99999,572780,APPROXIMATE LOCALE,CH,,32.317,112.633,0.0,Hubei,station_table_pdf,East,31.25_113.75,31.25,113.75
572790-99999,572790,ZAOYANG,CH,,32.15,112.667,127.0,Hubei,station_table_pdf,East,31.25_113.75,31.25,113.75
572900-99999,572900,ZHUMADIAN,CH,,32.933,113.917,107.2,Henan,station_table_pdf,East,33.75_113.75,33.75,113.75
572970-99999,572970,XINYANG,CH,,32.133,114.05,115.0,Henan,station_table_pdf,East,31.25_113.75,31.25,113.75
572980-99999,572980,LUO-SHAN,CH,,32.217,114.533,75.0,Henan,station_table_pdf,East,31.25_113.75,31.25,113.75
572990-99999,572990,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Henan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
573060-99999,573060,LANGZHONG,CH,,31.583,105.967,385.0,Sichuan,station_table_pdf,Southwest,31.25_106.25,31.25,106.25
573130-99999,573130,BAZHONG,CH,,31.9,106.7,360.0,Sichuan,station_table_pdf,Southwest,31.25_106.25,31.25,106.25
573210-99999,573210,APPROXIMATE LOCALE,CH,,31.883,107.083,0.0,Sichuan,province_geojson,Southwest,31.25_106.25,31.25,106.25
573270-99999,573270,YONG-XING,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
573280-99999,573280,DA XIAN,CH,,31.2,107.5,344.0,Sichuan,station_table_pdf,Southwest,31.25_108.75,31.25,108.75
573450-99999,573450,WU-XI (?),CH,,0.0,0.0,-999.0,Chongqing,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
573470-99999,573470,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
573480-99999,573480,FENGJIE,CH,,31.017,109.533,303.0,Chongqing,station_table_pdf,Southwest,31.25_108.75,31.25,108.75
573650-99999,573650,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
573670-99999,573670,APPROXIMATE LOCALE,CH,,31.167,111.167,0.0,Hubei,province_geojson,East,31.25_111.25,31.25,111.25
573770-99999,573770,WU-JIA-CHI(CHI-AFB),CH,,31.117,112.4,198.0,Hubei,station_table_pdf,East,31.25_111.25,31.25,111.25
573780-99999,573780,ZHONGXIANG,CH,,31.167,112.633,108.9,Hubei,station_table_pdf,East,31.25_113.75,31.25,113.75
573790-99999,573790,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
573850-99999,573850,SUIZHOU,CH,,31.717,113.367,61.0,Hubei,province_geojson,East,31.25_113.75,31.25,113.75
573980-99999,573980,HONG-AN,CH,,0.0,0.0,-999.0,Hubei,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
573990-99999,573990,MACHENG,CH,,31.133,114.95,75.2,Hubei,station_table_pdf,East,31.25_113.75,31.25,113.75
574050-99999,574050,SUINING,CH,,30.5,105.583,300.0,Sichuan,station_table_pdf,Southwest,31.25_106.25,31.25,106.25
574060-99999,574060,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
574110-99999,574110,GAOPING,CH,,30.75,106.133,347.0,Sichuan,station_table_pdf,Southwest,31.25_106.25,31.25,106.25
574240-99999,574240,BOGUS CHINESE,CH,,,,,Unmapped,unmapped,Unmapped,nan_nan,,
574260-99999,574260,LIANGPING,CH,,30.683,107.8,455.0,Chongqing,province_geojson,Southwest,31.25_108.75,31.25,108.75
574280-99999,574280,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
574310-99999,574310,,,,,,,Chongqing,station_table_pdf,Unmapped,nan_nan,,
574320-99999,574320,WANXIAN,CH,,30.8,108.35,299.0,Chongqing,station_table_pdf,Southwest,31.25_108.75,31.25,108.75
574370-99999,574370,ZHONG-XIAN (?),CH,,0.0,0.0,-999.0,Chongqing,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
574450-99999,574450,APPROXIMATE LOCALE,CH,,30.6,109.533,0.0,Hubei,station_table_pdf,Southwest,31.25_108.75,31.25,108.75
574470-99999,574470,ENSHI,CH,,30.283,109.467,458.0,Hubei,station_table_pdf,Southwest,31.25_108.75,31.25,108.75
574480-99999,574480,EN-SHI (CHI-AFB),CH,,30.3,109.483,457.0,Hubei,province_geojson,Southwest,31.25_108.75,31.25,108.75
574500-99999,574500,ZIGUI,CH,,31.017,110.7,442.0,Hubei,province_geojson,East,31.25_111.25,31.25,111.25
574510-99999,574510,LU-CONG-PO,CH,,30.783,110.267,1188.0,Hubei,province_geojson,East,31.25_111.25,31.25,111.25
574570-99999,574570,GUAN-DIAN-GOU (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
574580-99999,574580,WU-FENG,CH,,30.2,110.667,915.0,Hubei,station_table_pdf,East,31.25_111.25,31.25,111.25
574610-99999,574610,YICHANG,CH,,30.733,111.367,257.7,Hubei,station_table_pdf,East,31.25_111.25,31.25,111.25
574620-99999,574620,YI-CHANG (CHI-AFB),CH,,30.683,111.45,107.0,Hubei,province_geojson,East,31.25_111.25,31.25,111.25
574660-99999,574660,JIANG-KOU (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
574720-99999,574720,SHA-YANG (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
574760-99999,574760,JIANGLING,CH,,30.333,112.183,33.0,Hubei,station_table_pdf,East,31.25_111.25,31.25,111.25
574770-99999,574770,SHA-SHI (?),CH,,0.0,0.0,-999.0,Hubei,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
574780-99999,574780,YANG-JIA-CHANG,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
574940-99999,574940,TIANHE,CH,ZHHH,30.784,114.208,34.4,Hubei,station_table_pdf,East,31.25_113.75,31.25,113.75
574941-99999,574941,SANYA PHOENIX INTL,CH,ZJSY,18.303,109.412,28.0,Hainan,province_geojson,South,18.75_108.75,18.75,108.75
575030-99999,575030,NEIJIANG,CH,,29.617,105.117,349.0,Sichuan,station_table_pdf,Southwest,28.75_106.25,28.75,106.25
575040-99999,575040,NEIJIANG,CH,,29.583,105.05,357.0,Sichuan,province_geojson,Southwest,28.75_106.25,28.75,106.25
575060-99999,575060,DA-ZU,CH,,29.633,105.767,305.0,Chongqing,station_table_pdf,Southwest,28.75_106.25,28.75,106.25
575150-99999,575150,CHONG-QING,CH,,29.517,106.483,351.0,Chongqing,province_geojson,Southwest,28.75_106.25,28.75,106.25
575160-99999,575160,JIANGBEI,CH,ZUCK,29.719,106.642,416.1,Chongqing,station_table_pdf,Southwest,28.75_106.25,28.75,106.25
575220-99999,575220,FOU-LING,CH,,29.717,107.4,275.0,Chongqing,province_geojson,Southwest,28.75_106.25,28.75,106.25
575250-99999,575250,XIANG-GOU,CH,,0.0,0.0,-999.0,Chongqing,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
575270-99999,575270,NAN-CHUAN (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
575320-99999,575320,WEN-TOU,CH,,29.867,108.567,610.0,Hubei,province_geojson,Southwest,28.75_108.75,28.75,108.75
575450-99999,575450,LAIFENG,CH,,29.533,109.383,561.0,Hubei,station_table_pdf,Southwest,28.75_108.75,28.75,108.75
575540-99999,575540,SANGZHI,CH,,29.4,110.167,322.0,Hunan,station_table_pdf,East,28.75_111.25,28.75,111.25
575570-99999,575570,SHA-DI-QI,CH,,29.05,110.133,455.0,Hunan,province_geojson,East,28.75_111.25,28.75,111.25
575620-99999,575620,SHI-MEN,CH,,29.583,111.3,91.0,Hunan,station_table_pdf,East,28.75_111.25,28.75,111.25
575640-99999,575640,CI-LI,CH,,0.0,0.0,-999.0,Hunan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
575690-99999,575690,CHANG-DE (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
575720-99999,575720,ZHI-ZHOU,CH,,29.733,112.3,76.0,Hubei,province_geojson,East,28.75_111.25,28.75,111.25
575730-99999,575730,JIAN-LI,CH,,29.817,112.883,27.0,Hubei,station_table_pdf,East,28.75_113.75,28.75,113.75
575740-99999,575740,ANXIANG,CH,,29.433,112.183,28.0,Hunan,station_table_pdf,East,28.75_111.25,28.75,111.25
575830-99999,575830,PUQI,CH,,29.717,113.883,61.0,Hubei,station_table_pdf,East,28.75_113.75,28.75,113.75
575840-99999,575840,YUEYANG,CH,,29.383,113.083,52.0,Hunan,station_table_pdf,East,28.75_113.75,28.75,113.75
575940-99999,575940,CHONG-YANG (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
575970-99999,575970,MA-AO (?),CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
575980-99999,575980,XIUSHUI,CH,,29.033,114.583,147.0,Jiangxi,station_table_pdf,East,28.75_113.75,28.75,113.75
575990-99999,575990,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
576020-99999,576020,LUZHOU,CH,,28.883,105.433,336.0,Sichuan,province_geojson,Southwest,28.75_106.25,28.75,106.25
576040-99999,576040,NAXI,CH,,28.783,105.383,364.0,Sichuan,province_geojson,Southwest,28.75_106.25,28.75,106.25
576060-99999,576060,CH'IH-SHUI HO,CH,,28.483,105.933,977.0,Guizhou,station_table_pdf,Southwest,28.75_106.25,28.75,106.25
576070-99999,576070,DA-BA,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
576080-99999,576080,XUYONG/YONGNING,CH,,28.217,105.433,366.0,Sichuan,station_table_pdf,Southwest,28.75_106.25,28.75,106.25
576220-99999,576220,JINFO SHAN (MOUNT),CH,,28.95,107.15,1907.0,Chongqing,province_geojson,Southwest,28.75_106.25,28.75,106.25
576230-99999,576230,CHEN-NAN,CH,,0.0,0.0,-999.0,Guizhou,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
576320-99999,576320,CHANG-PU-QI,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
576330-99999,576330,YOUYANG,CH,,28.833,108.767,665.0,Chongqing,station_table_pdf,Southwest,28.75_108.75,28.75,108.75
576450-99999,576450,HUA-YUAN,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
576460-99999,576460,APPROXIMATE LOCALE,CH,,28.5,109.833,0.0,Hunan,station_table_pdf,Southwest,28.75_108.75,28.75,108.75
576490-99999,576490,QIAN-ZHOU-ZHEN,CH,,28.267,109.683,560.0,Hunan,station_table_pdf,Southwest,28.75_108.75,28.75,108.75
576530-99999,576530,BOGUS CHINESE,CH,,0.0,0.0,-999.0,Unmapped,unmapped,Southwest,1.25_1.25,1.25,1.25
576550-99999,576550,YUANLING,CH,,28.467,110.4,143.0,Hunan,station_table_pdf,East,28.75_111.25,28.75,111.25
576590-99999,576590,APPROXIMATE LOCALE,CH,,28.167,110.967,0.0,Hunan,province_geojson,East,28.75_111.25,28.75,111.25
576620-99999,576620,CHANGDE,CH,,29.05,111.683,35.0,Hunan,station_table_pdf,East,28.75_111.25,28.75,111.25
576630-99999,576630,HAN-SHOU (?),CH,,0.0,0.0,-999.0,Hunan,station_table_pdf,Southwest,1.25_1.25,1.25,1.25
