province,season_year,season,component,raw_value,month_count,grid_count,station_count
Jiangxi,1984,Spring,T90,2.5917281885123984,3,5,10
Jiangxi,1984,Spring,W,8.055457123731435,3,6,12
Jiangxi,1984,Summer,D,30.560430330276233,3,6,11
Jiangxi,1984,Summer,P,72.47925266295589,3,6,16
Jiangxi,1984,Summer,T10,5.554126831536902,3,5,10
Jiangxi,1984,Summer,T90,5.53772066374518,3,5,10
Jiangxi,1984,Summer,W,10.414562621699659,3,6,13
Jiangxi,1984,Winter,D,34.94438528949393,3,6,11
Jiangxi,1984,Winter,P,20.806232943396406,3,6,16
Jiangxi,1984,Winter,T10,21.77623708049494,3,5,10
Jiangxi,1984,Winter,T90,2.474743739707865,3,5,10
Jiangxi,1984,Winter,W,9.62103229480477,3,6,15
Jiangxi,1985,Autumn,D,24.248372426529528,3,6,11
Jiangxi,1985,Autumn,P,38.834924370601236,3,6,16
Jiangxi,1985,Autumn,T10,8.096591824949753,3,5,10
Jiangxi,1985,Autumn,T90,10.232505387453473,3,5,10
Jiangxi,1985,Autumn,W,7.6730781896233635,3,6,16
Jiangxi,1985,Spring,D,25.843629689168708,3,6,11
Jiangxi,1985,Spring,P,70.3957027669018,3,6,16
Jiangxi,1985,Spring,T10,11.384201885984703,3,5,10
Jiangxi,1985,Spring,T90,9.500957424293778,3,5,10
Jiangxi,1985,Spring,W,9.900587085612178,3,6,13
Jiangxi,1985,Summer,D,25.04600105784912,3,6,11
Jiangxi,1985,Summer,P,81.19125591491023,3,6,16
Jiangxi,1985,Summer,T10,5.975877970691902,3,5,10
Jiangxi,1985,Summer,T90,2.704467555615757,3,5,10
Jiangxi,1985,Summer,W,7.403339190633873,3,6,14
Jiangxi,1985,Winter,D,26.641258320488294,3,6,11
Jiangxi,1985,Winter,P,42.874240047727916,3,6,16
Jiangxi,1985,Winter,T10,15.896097357660262,3,5,10
Jiangxi,1985,Winter,T90,8.143048257948564,3,5,10
Jiangxi,1985,Winter,W,10.990290387587896,3,6,15
Jiangxi,1986,Autumn,D,29.583069354776743,3,6,16
Jiangxi,1986,Autumn,P,47.523023368443894,3,6,16
Jiangxi,1986,Autumn,T10,15.37517110821468,3,5,10
Jiangxi,1986,Autumn,T90,4.6268774434084134,3,5,10
Jiangxi,1986,Autumn,W,13.022455559397399,3,6,16
Jiangxi,1986,Spring,D,25.953448266820942,3,6,16
Jiangxi,1986,Spring,P,88.54906269409992,3,6,15
Jiangxi,1986,Spring,T10,6.681864610489133,3,5,10
Jiangxi,1986,Spring,T90,9.479741653368949,3,5,10
Jiangxi,1986,Spring,W,7.433065130491685,3,6,16
Jiangxi,1986,Summer,D,27.76825881079884,3,6,16
Jiangxi,1986,Summer,P,69.49153635054451,3,6,16
Jiangxi,1986,Summer,T10,6.615400460507947,3,5,10
Jiangxi,1986,Summer,T90,4.400645345254002,3,5,10
Jiangxi,1986,Summer,W,7.5713407807219495,3,6,16
Jiangxi,1986,Winter,D,24.13863772284304,3,6,16
Jiangxi,1986,Winter,P,25.6884490546533,3,6,16
Jiangxi,1986,Winter,T10,15.20448522267975,3,5,10
Jiangxi,1986,Winter,T90,3.139159966492553,3,5,10
Jiangxi,1986,Winter,W,11.254977433414568,3,6,14
Jiangxi,1987,Autumn,D,28.636659461644474,3,6,16
Jiangxi,1987,Autumn,P,75.28321775110672,3,6,16
Jiangxi,1987,Autumn,T10,13.816867644430118,3,5,10
Jiangxi,1987,Autumn,T90,12.131364791685371,3,5,10
Jiangxi,1987,Autumn,W,9.965254400723802,3,6,16
Jiangxi,1987,Spring,D,29.930429615115,3,6,16
Jiangxi,1987,Spring,P,90.72577084320376,3,6,16
Jiangxi,1987,Spring,T10,15.304352320528325,3,5,10
Jiangxi,1987,Spring,T90,10.840301437529659,3,5,10
Jiangxi,1987,Spring,W,13.970673041265494,3,6,15
Jiangxi,1987,Summer,D,29.28354453837974,3,6,16
Jiangxi,1987,Summer,P,70.6577113361799,3,6,16
Jiangxi,1987,Summer,T10,12.547001017058099,3,5,10
Jiangxi,1987,Summer,T90,5.260657734231665,3,5,10
Jiangxi,1987,Summer,W,6.457065902963343,3,6,16
Jiangxi,1987,Winter,D,30.57731469185026,3,6,16
Jiangxi,1987,Winter,P,22.68633433735613,3,6,16
Jiangxi,1987,Winter,T10,4.070369473429477,3,5,10
Jiangxi,1987,Winter,T90,15.64369529600741,3,5,10
Jiangxi,1987,Winter,W,11.492728455941053,3,6,14
Jiangxi,1988,Autumn,D,33.60642409139029,3,6,16
Jiangxi,1988,Autumn,P,44.383050397293964,3,6,16
Jiangxi,1988,Autumn,T10,8.81081952255162,3,5,10
Jiangxi,1988,Autumn,T90,4.703734752516399,3,5,10
Jiangxi,1988,Autumn,W,11.300185957763235,3,6,15
Jiangxi,1988,Spring,D,30.3658112828487,3,6,16
Jiangxi,1988,Spring,P,101.19339538174093,3,6,16
Jiangxi,1988,Spring,T10,17.92488887455318,3,5,10
Jiangxi,1988,Spring,T90,8.92947222223742,3,5,10
Jiangxi,1988,Spring,W,10.530794351183111,3,6,14
Jiangxi,1988,Summer,D,31.986117687119492,3,6,16
Jiangxi,1988,Summer,P,74.08166028205999,3,6,16
Jiangxi,1988,Summer,T10,8.836415401960531,3,5,10
Jiangxi,1988,Summer,T90,15.306440095422488,3,5,10
Jiangxi,1988,Summer,W,8.555429701836935,3,6,16
Jiangxi,1988,Winter,D,28.7455048785779,3,6,16
Jiangxi,1988,Winter,P,45.755769350679856,3,6,16
Jiangxi,1988,Winter,T10,12.633074305591032,3,5,10
Jiangxi,1988,Winter,T90,8.760018019568163,3,5,10
Jiangxi,1988,Winter,W,12.437415149873777,3,6,16
Jiangxi,1989,Autumn,D,29.393320802598538,3,6,16
Jiangxi,1989,Autumn,P,38.25153902243993,3,6,16
Jiangxi,1989,Autumn,T10,9.973866443668603,3,5,10
Jiangxi,1989,Autumn,T90,9.691674526693724,3,5,10
Jiangxi,1989,Autumn,W,11.096140466643844,3,6,13
Jiangxi,1989,Spring,D,32.5693053375819,3,6,16
Jiangxi,1989,Spring,P,87.41212462535977,3,6,16
Jiangxi,1989,Spring,T10,9.62089449982864,3,5,10
Jiangxi,1989,Spring,T90,4.210572510207826,3,5,10
Jiangxi,1989,Spring,W,6.786702429397349,3,6,12
Jiangxi,1989,Summer,D,30.981313070090224,3,6,16
Jiangxi,1989,Summer,P,120.47601269780449,3,6,16
Jiangxi,1989,Summer,T10,18.683060767967024,3,5,10
Jiangxi,1989,Summer,T90,12.053738887423764,3,5,10
Jiangxi,1989,Summer,W,8.894990759140699,3,6,12
Jiangxi,1989,Winter,D,34.15729760507359,3,6,16
Jiangxi,1989,Winter,P,52.695396352188,3,6,16
Jiangxi,1989,Winter,T10,7.718651160618052,3,5,10
Jiangxi,1989,Winter,T90,8.17596156506236,3,5,10
Jiangxi,1989,Winter,W,9.289138107150317,3,6,15
Jiangxi,1990,Autumn,D,24.481754338785407,3,6,12
Jiangxi,1990,Autumn,P,61.51406187748927,3,6,16
Jiangxi,1990,Autumn,T10,4.6367630745526585,3,5,10
Jiangxi,1990,Autumn,T90,6.093690896355432,3,5,10
Jiangxi,1990,Autumn,W,8.35044155948759,3,6,13
Jiangxi,1990,Spring,D,28.329745592896288,3,6,12
Jiangxi,1990,Spring,P,71.70709964261177,3,6,16
Jiangxi,1990,Spring,T10,9.533752060129721,3,5,10
Jiangxi,1990,Spring,T90,6.484857591472358,3,5,10
Jiangxi,1990,Spring,W,5.692016962515905,3,6,12
Jiangxi,1990,Summer,D,26.405749965840844,3,6,12
Jiangxi,1990,Summer,P,104.50792281931369,3,6,16
Jiangxi,1990,Summer,T10,6.567515242552155,3,5,10
Jiangxi,1990,Summer,T90,8.96652576857263,3,5,10
Jiangxi,1990,Summer,W,11.234451402025877,3,6,13
Jiangxi,1990,Winter,D,29.400269951718574,3,6,13
Jiangxi,1990,Winter,P,43.6351018475108,3,6,16
Jiangxi,1990,Winter,T10,7.940810792042499,3,5,10
Jiangxi,1990,Winter,T90,7.079434921352683,3,5,10
Jiangxi,1990,Winter,W,10.748453848348746,3,6,12
Jiangxi,1991,Autumn,D,24.792353619859284,3,6,11
Jiangxi,1991,Autumn,P,61.720016920369716,3,6,11
Jiangxi,1991,Autumn,T10,8.388415660640446,3,5,10
Jiangxi,1991,Autumn,T90,5.525213987744255,3,5,10
Jiangxi,1991,Autumn,W,8.059760496046048,3,6,11
Jiangxi,1991,Spring,D,23.885657149049205,3,6,11
Jiangxi,1991,Spring,P,92.51826885659055,3,6,12
Jiangxi,1991,Spring,T10,13.347894457494219,3,5,10
Jiangxi,1991,Spring,T90,16.121619976694145,3,5,10
Jiangxi,1991,Spring,W,10.991823135883957,3,6,11
Jiangxi,1991,Summer,D,24.339005384454243,3,6,11
Jiangxi,1991,Summer,P,77.7479055983175,3,6,11
Jiangxi,1991,Summer,T10,5.389837544620352,3,5,10
Jiangxi,1991,Summer,T90,14.01694850220232,3,5,10
Jiangxi,1991,Summer,W,10.669814377928715,3,6,11
Jiangxi,1991,Winter,D,23.40494149772393,3,6,11
Jiangxi,1991,Winter,P,35.114870380841005,3,6,11
Jiangxi,1991,Winter,T10,3.9155796513617567,3,5,10
Jiangxi,1991,Winter,T90,5.757013276804803,3,5,10
Jiangxi,1991,Winter,W,6.605550588762899,3,6,11
Jiangxi,1992,Autumn,D,41.20735457652476,3,5,10
Jiangxi,1992,Autumn,P,17.36411728585521,3,6,15
Jiangxi,1992,Autumn,T10,10.95483307117775,3,5,10
Jiangxi,1992,Autumn,T90,7.341447697498862,3,5,10
Jiangxi,1992,Autumn,W,9.1275834375295,3,6,12
Jiangxi,1992,Spring,D,32.729632478767954,3,5,10
Jiangxi,1992,Spring,P,133.48051822977084,3,5,12
Jiangxi,1992,Spring,T10,12.225154259827804,3,5,10
Jiangxi,1992,Spring,T90,4.1597901494723635,3,5,10
Jiangxi,1992,Spring,W,10.70845798638289,3,5,12
Jiangxi,1992,Summer,D,36.96849352764635,3,5,10
Jiangxi,1992,Summer,P,92.94548525686703,3,6,15
Jiangxi,1992,Summer,T10,16.935172029599112,3,5,10
Jiangxi,1992,Summer,T90,6.152009155783676,3,5,10
Jiangxi,1992,Summer,W,7.186994896253211,3,6,15
Jiangxi,1992,Winter,D,27.82969410651152,3,5,10
Jiangxi,1992,Winter,P,54.457078851942974,3,5,10
Jiangxi,1992,Winter,T10,8.643645309059549,3,5,10
Jiangxi,1992,Winter,T90,9.732496380015062,3,5,10
Jiangxi,1992,Winter,W,7.7791218268286295,3,5,10
Jiangxi,1993,Autumn,D,27.63497846694879,3,5,10
Jiangxi,1993,Autumn,P,38.347506733838536,3,6,15
Jiangxi,1993,Autumn,T10,15.118044266308525,3,5,10
Jiangxi,1993,Autumn,T90,5.513225097562828,3,5,10
Jiangxi,1993,Autumn,W,4.840005826324789,3,6,12
Jiangxi,1993,Spring,D,37.47394855224573,3,5,10
Jiangxi,1993,Spring,P,72.96179020361171,3,6,11
Jiangxi,1993,Spring,T10,10.273630651777145,3,5,10
Jiangxi,1993,Spring,T90,7.639312673287371,3,5,10
Jiangxi,1993,Spring,W,9.191916217430832,3,5,10
Jiangxi,1993,Summer,D,32.55446350959726,3,5,10
Jiangxi,1993,Summer,P,121.85516686730388,3,5,12
Jiangxi,1993,Summer,T10,11.383659829571457,3,5,10
Jiangxi,1993,Summer,T90,3.659156626498722,3,5,10
Jiangxi,1993,Summer,W,5.57155066867607,3,5,12
Jiangxi,1993,Winter,D,42.3934335948942,3,5,10
Jiangxi,1993,Winter,P,37.97627848792501,3,6,12
Jiangxi,1993,Winter,T10,11.468874601223861,3,5,10
Jiangxi,1993,Winter,T90,11.588028012588616,3,5,10
Jiangxi,1993,Winter,W,9.185099781311857,3,5,10
Jiangxi,1994,Autumn,D,33.4688665435611,3,5,10
Jiangxi,1994,Autumn,P,34.3939953215497,3,5,12
Jiangxi,1994,Autumn,T10,12.330334772469527,3,5,10
Jiangxi,1994,Autumn,T90,7.718911701920466,3,5,10
Jiangxi,1994,Autumn,W,5.687344889148053,3,5,11
Jiangxi,1994,Spring,D,28.000739680534323,3,5,10
Jiangxi,1994,Spring,P,89.0738414699852,3,6,15
Jiangxi,1994,Spring,T10,6.907116376177424,3,5,10
Jiangxi,1994,Spring,T90,10.720362784990925,3,5,10
Jiangxi,1994,Spring,W,5.931726802983519,3,6,15
Jiangxi,1994,Summer,D,30.73480311204771,3,5,10
Jiangxi,1994,Summer,P,106.42836869299292,3,6,15
Jiangxi,1994,Summer,T10,10.18871986951064,3,5,10
Jiangxi,1994,Summer,T90,6.678046309647864,3,5,10
Jiangxi,1994,Summer,W,4.7575555473652935,3,6,15
Jiangxi,1994,Winter,D,25.266676249020936,3,5,10
Jiangxi,1994,Winter,P,39.588188814211556,3,6,15
Jiangxi,1994,Winter,T10,7.510651408258679,3,5,10
Jiangxi,1994,Winter,T90,7.344465056118292,3,5,10
Jiangxi,1994,Winter,W,8.874992707877766,3,6,15
Jiangxi,1995,Autumn,D,26.767765988818308,3,5,10
Jiangxi,1995,Autumn,P,31.379171123964667,3,6,13
Jiangxi,1995,Autumn,T10,8.091133745675654,3,5,10
Jiangxi,1995,Autumn,T90,8.620577684734416,3,5,10
Jiangxi,1995,Autumn,W,3.9273700721945235,3,5,10
Jiangxi,1995,Spring,D,31.88205169426934,3,5,10
Jiangxi,1995,Spring,P,85.4981442188968,3,6,13
Jiangxi,1995,Spring,T10,8.02871113355505,3,5,10
Jiangxi,1995,Spring,T90,6.678425327075071,3,5,10
Jiangxi,1995,Spring,W,6.691038419036474,3,5,12
Jiangxi,1995,Summer,D,29.324908841543827,3,5,10
Jiangxi,1995,Summer,P,118.30727335940026,3,6,15
Jiangxi,1995,Summer,T10,12.95787507694081,3,5,10
Jiangxi,1995,Summer,T90,5.918594605564114,3,5,10
Jiangxi,1995,Summer,W,5.357842617413945,3,6,12
Jiangxi,1995,Winter,D,34.439194546994855,3,5,10
Jiangxi,1995,Winter,P,60.207155712970376,3,6,13
Jiangxi,1995,Winter,T10,5.16532013708311,3,5,10
Jiangxi,1995,Winter,T90,6.827072405986049,3,5,10
Jiangxi,1995,Winter,W,7.287860744747558,3,6,13
Jiangxi,1996,Autumn,D,33.71303473538095,3,5,10
Jiangxi,1996,Autumn,P,24.20668691096309,3,6,15
Jiangxi,1996,Autumn,T10,4.657520015711484,3,5,10
Jiangxi,1996,Autumn,T90,8.097953339917469,3,5,10
Jiangxi,1996,Autumn,W,6.906869100392373,3,6,13
Jiangxi,1996,Spring,D,28.52301634635316,3,5,10
Jiangxi,1996,Spring,P,88.6263576207806,3,6,15
Jiangxi,1996,Spring,T10,18.472735141826597,3,5,10
Jiangxi,1996,Spring,T90,5.254955568870611,3,5,10
Jiangxi,1996,Spring,W,5.871165469784155,3,6,15
Jiangxi,1996,Summer,D,31.118025540867052,3,5,10
Jiangxi,1996,Summer,P,104.20353136156963,3,6,15
Jiangxi,1996,Summer,T10,8.216962305177333,3,5,10
Jiangxi,1996,Summer,T90,6.849542852713243,3,5,10
Jiangxi,1996,Summer,W,6.880937582109382,3,5,11
Jiangxi,1996,Winter,D,25.928007151839264,3,5,10
Jiangxi,1996,Winter,P,22.870968818369278,3,6,15
Jiangxi,1996,Winter,T10,14.513574381271157,3,5,10
Jiangxi,1996,Winter,T90,5.6512757879855435,3,5,10
Jiangxi,1996,Winter,W,6.7765771852134025,3,6,13
Jiangxi,1997,Autumn,D,22.389202986825552,3,6,14
Jiangxi,1997,Autumn,P,63.43177881827839,3,6,15
Jiangxi,1997,Autumn,T10,15.499894137242435,3,5,10
Jiangxi,1997,Autumn,T90,7.519253324170793,3,5,10
Jiangxi,1997,Autumn,W,2.46186041111943,3,5,10
Jiangxi,1997,Spring,D,28.42086803064011,3,6,14
Jiangxi,1997,Spring,P,72.42084766646333,3,6,15
Jiangxi,1997,Spring,T10,4.125435959929248,3,5,10
Jiangxi,1997,Spring,T90,12.389759090375113,3,5,10
Jiangxi,1997,Spring,W,3.597872306006168,3,6,13
Jiangxi,1997,Summer,D,25.405035508732833,3,6,14
Jiangxi,1997,Summer,P,115.16829201659046,3,6,15
Jiangxi,1997,Summer,T10,16.295065650334724,3,5,10
Jiangxi,1997,Summer,T90,1.619825821565641,3,5,10
Jiangxi,1997,Summer,W,4.05093423815299,3,5,10
Jiangxi,1997,Winter,D,31.128741452362732,3,6,14
Jiangxi,1997,Winter,P,30.83857709613581,3,6,15
Jiangxi,1997,Winter,T10,6.143760904854491,3,5,10
Jiangxi,1997,Winter,T90,10.086308976445194,3,5,10
Jiangxi,1997,Winter,W,3.3664164038862245,3,6,11
Jiangxi,1998,Autumn,D,26.328531845742045,3,5,10
Jiangxi,1998,Autumn,P,46.344561548558794,3,5,12
Jiangxi,1998,Autumn,T10,2.98208749790194,3,5,10
Jiangxi,1998,Autumn,T90,10.537597920459945,3,5,10
Jiangxi,1998,Autumn,W,2.403327968898003,3,5,10
Jiangxi,1998,Spring,D,23.02917080346082,3,5,10
Jiangxi,1998,Spring,P,90.99876891777497,3,6,15
Jiangxi,1998,Spring,T10,9.522172630723913,3,5,10
Jiangxi,1998,Spring,T90,18.75295462454597,3,5,10
Jiangxi,1998,Spring,W,5.572998679010246,3,5,10
Jiangxi,1998,Summer,D,24.678851324601435,3,5,10
Jiangxi,1998,Summer,P,125.59498943181826,3,6,15
Jiangxi,1998,Summer,T10,7.783525326966792,3,5,10
Jiangxi,1998,Summer,T90,15.63723751660182,3,5,10
Jiangxi,1998,Summer,W,3.936043880672712,3,5,10
Jiangxi,1998,Winter,D,21.22917401463599,3,5,11
Jiangxi,1998,Winter,P,67.30789020643265,3,6,15
Jiangxi,1998,Winter,T10,8.247646694396835,3,5,10
Jiangxi,1998,Winter,T90,10.517772915426745,3,5,10
Jiangxi,1998,Winter,W,4.522698170711424,3,5,10
Jiangxi,1999,Autumn,T10,7.089563655518103,3,5,10
Jiangxi,1999,Autumn,T90,14.740492207786874,3,5,10
Jiangxi,1999,Autumn,W,4.791179308696406,3,5,10
Jiangxi,1999,Spring,T10,10.533862456697875,3,5,10
Jiangxi,1999,Spring,T90,8.296089334127743,3,5,10
Jiangxi,1999,Spring,W,2.1114747707310317,3,5,10
Jiangxi,1999,Summer,T10,11.36359895362935,3,5,10
Jiangxi,1999,Summer,T90,5.82262864526108,3,5,10
Jiangxi,1999,Summer,W,2.260123345657442,3,5,10
Jiangxi,1999,Winter,T10,5.235781087316892,3,5,10
Jiangxi,1999,Winter,T90,18.505757826508326,3,5,10
Jiangxi,1999,Winter,W,3.879130768858951,3,5,10
Jiangxi,2000,Autumn,T10,13.981210411509378,3,5,10
Jiangxi,2000,Autumn,T90,9.743918215651348,3,5,10
Jiangxi,2000,Autumn,W,6.959437531803111,3,5,10
Jiangxi,2000,Spring,T10,3.3302016190811963,3,5,10
Jiangxi,2000,Spring,T90,6.257741032185048,3,5,10
Jiangxi,2000,Spring,W,0.9383481927872271,3,5,10
Jiangxi,2000,Summer,T10,10.91817925470643,3,5,10
Jiangxi,2000,Summer,T90,8.809776814273668,3,5,10
Jiangxi,2000,Summer,W,2.127537848205343,3,5,10
Jiangxi,2000,Winter,P,25.710740074121034,3,5,9
Jiangxi,2000,Winter,T10,10.131920380814902,3,5,10
Jiangxi,2000,Winter,T90,7.335421681250742,3,5,10
Jiangxi,2000,Winter,W,4.915825264921665,3,5,10
Jiangxi,2001,Autumn,T10,5.608111864944623,3,5,10
Jiangxi,2001,Autumn,T90,6.550168927175498,3,5,10
Jiangxi,2001,Autumn,W,3.770784300840123,3,5,10
Jiangxi,2001,Spring,T10,6.752888934684452,3,5,10
Jiangxi,2001,Spring,T90,6.12409172257258,3,5,10
Jiangxi,2001,Spring,W,1.4917563345700662,3,5,10
Jiangxi,2001,Summer,T10,12.105945232072079,3,5,10
Jiangxi,2001,Summer,T90,6.467967519415022,3,5,10
Jiangxi,2001,Summer,W,2.4670051631667427,3,5,10
Jiangxi,2001,Winter,T10,2.787824207333866,3,5,10
Jiangxi,2001,Winter,T90,13.547224055867055,3,5,10
Jiangxi,2001,Winter,W,4.334731263559217,3,5,10
Jiangxi,2002,Autumn,P,81.17399662174006,3,5,10
Jiangxi,2002,Autumn,T10,13.623469825229309,3,5,10
Jiangxi,2002,Autumn,T90,4.670627453046481,3,5,10
Jiangxi,2002,Autumn,W,1.5997653535654421,3,5,10
Jiangxi,2002,Spring,T10,9.360339836387274,3,5,10
Jiangxi,2002,Spring,T90,15.15581839612459,3,5,10
Jiangxi,2002,Spring,W,3.354859537852343,3,5,10
Jiangxi,2002,Summer,T10,14.850375876394674,3,5,10
Jiangxi,2002,Summer,T90,9.914488063295824,3,5,10
Jiangxi,2002,Summer,W,1.0283258102201904,3,5,10
Jiangxi,2002,Winter,T10,4.451555372689646,3,5,10
Jiangxi,2002,Winter,T90,14.020817831077075,3,5,10
Jiangxi,2002,Winter,W,2.563458222589622,3,5,10
Jiangxi,2003,Autumn,P,24.03606327215594,3,5,10
Jiangxi,2003,Autumn,T10,11.79407464990521,3,5,10
Jiangxi,2003,Autumn,T90,14.20916921704263,3,5,10
Jiangxi,2003,Autumn,W,5.585343952986194,3,5,10
Jiangxi,2003,Spring,P,106.56165810729082,3,5,10
Jiangxi,2003,Spring,T10,5.059818981771557,3,5,10
Jiangxi,2003,Spring,T90,10.790027201942607,3,5,10
Jiangxi,2003,Spring,W,3.979296265137443,3,5,10
Jiangxi,2003,Summer,P,80.20434353960017,3,5,10
Jiangxi,2003,Summer,T10,3.7953545986715853,3,5,10
Jiangxi,2003,Summer,T90,21.43526045763413,3,5,10
Jiangxi,2003,Summer,W,2.244888788144749,3,5,10
Jiangxi,2003,Winter,P,50.65877572506398,3,5,10
Jiangxi,2003,Winter,T10,9.839841515840641,3,5,10
Jiangxi,2003,Winter,T90,14.193371706660225,3,5,10
Jiangxi,2003,Winter,W,5.4832883945377775,3,5,10
Jiangxi,2004,Autumn,D,38.83694368715832,3,5,10
Jiangxi,2004,Autumn,P,26.29856503763821,3,5,10
Jiangxi,2004,Autumn,T10,9.232603993963975,3,5,10
Jiangxi,2004,Autumn,T90,7.73954426636855,3,5,10
Jiangxi,2004,Autumn,W,2.197276048120003,3,5,10
Jiangxi,2004,Spring,D,33.7115132894529,3,5,10
Jiangxi,2004,Spring,P,88.64159033585857,3,5,10
Jiangxi,2004,Spring,T10,4.746789243205121,3,5,10
Jiangxi,2004,Spring,T90,16.029391150326415,3,5,10
Jiangxi,2004,Spring,W,2.870466138975706,3,5,10
Jiangxi,2004,Summer,D,36.27422848830562,3,5,10
Jiangxi,2004,Summer,P,85.64701137448947,3,5,10
Jiangxi,2004,Summer,T10,9.493809262413997,3,5,10
Jiangxi,2004,Summer,T90,9.396978580046495,3,5,10
Jiangxi,2004,Summer,W,4.538957426484706,3,5,10
Jiangxi,2004,Winter,D,31.1487980906002,3,5,10
Jiangxi,2004,Winter,P,33.02902134693087,3,5,10
Jiangxi,2004,Winter,T10,8.556445759607007,3,5,10
Jiangxi,2004,Winter,T90,9.253830385313476,3,5,10
Jiangxi,2004,Winter,W,2.422473541875377,3,5,10
Jiangxi,2005,Autumn,T10,5.458118209793966,3,5,10
Jiangxi,2005,Autumn,T90,20.269842636470127,3,5,10
Jiangxi,2005,Autumn,W,3.803965486948258,3,5,10
Jiangxi,2005,Spring,P,102.76152498630165,3,5,10
Jiangxi,2005,Spring,T10,5.737406857651411,3,5,10
Jiangxi,2005,Spring,T90,11.718013938226894,3,5,10
Jiangxi,2005,Spring,W,4.482813435412254,3,5,10
Jiangxi,2005,Summer,T10,8.456502318432074,3,5,10
Jiangxi,2005,Summer,T90,11.816587107324224,3,5,10
Jiangxi,2005,Summer,W,6.050895856018358,3,5,10
Jiangxi,2005,Winter,P,50.421355052638525,3,5,10
Jiangxi,2005,Winter,T10,12.985075421602621,3,5,10
Jiangxi,2005,Winter,T90,7.821455969792726,3,5,10
Jiangxi,2005,Winter,W,3.403486221244315,3,5,10
Jiangxi,2006,Autumn,T10,8.391312064356605,3,5,10
Jiangxi,2006,Autumn,T90,12.139806757253217,3,5,10
Jiangxi,2006,Autumn,W,0.7690463446215133,3,5,10
Jiangxi,2006,Spring,T10,12.161855291036105,3,5,10
Jiangxi,2006,Spring,T90,10.571417455979935,3,5,10
Jiangxi,2006,Spring,W,4.757858964062734,3,5,10
Jiangxi,2006,Summer,T10,7.350360271141401,3,5,10
Jiangxi,2006,Summer,T90,12.050544932149704,3,5,10
Jiangxi,2006,Summer,W,1.5521079144521128,3,5,10
Jiangxi,2006,Winter,T10,10.89068372818766,3,5,10
Jiangxi,2006,Winter,T90,10.572357795447399,3,5,10
Jiangxi,2006,Winter,W,4.726113676161684,3,5,10
Jiangxi,2007,Autumn,T10,9.226519926638451,3,5,10
Jiangxi,2007,Autumn,T90,9.506274934224269,3,5,10
Jiangxi,2007,Autumn,W,3.658307929358127,3,5,10
Jiangxi,2007,Spring,T10,8.06869069537432,3,5,10
Jiangxi,2007,Spring,T90,15.45618032075842,3,5,10
Jiangxi,2007,Spring,W,2.468281818025068,3,5,10
Jiangxi,2007,Summer,T10,4.792033384705008,3,5,10
Jiangxi,2007,Summer,T90,12.937403209673326,3,5,10
Jiangxi,2007,Summer,W,2.230586149006657,3,5,10
Jiangxi,2007,Winter,T10,3.630200295379007,3,5,10
Jiangxi,2007,Winter,T90,8.316156981065637,3,5,10
Jiangxi,2007,Winter,W,1.2866310152112368,3,5,10
Jiangxi,2008,Autumn,T10,3.405385012698119,3,5,10
Jiangxi,2008,Autumn,T90,18.657833194619847,3,5,10
Jiangxi,2008,Autumn,W,2.4263184241143,3,5,10
Jiangxi,2008,Spring,T10,4.7738208392764845,3,5,10
Jiangxi,2008,Spring,T90,11.473688323036164,3,5,10
Jiangxi,2008,Spring,W,1.6947226023357036,3,5,10
Jiangxi,2008,Summer,T10,7.848325726445108,3,5,10
Jiangxi,2008,Summer,T90,7.395418463151821,3,5,10
Jiangxi,2008,Summer,W,2.0451532296564534,3,5,10
Jiangxi,2008,Winter,T10,19.944701245091128,3,5,10
Jiangxi,2008,Winter,T90,8.990667968703589,3,5,10
Jiangxi,2008,Winter,W,2.977377167233642,3,5,10
Jiangxi,2009,Autumn,T10,12.595958697067305,3,5,10
Jiangxi,2009,Autumn,T90,17.6152194282858,3,5,10
Jiangxi,2009,Autumn,W,2.8186882873394645,3,5,10
Jiangxi,2009,Spring,T10,7.19582360695599,3,5,10
Jiangxi,2009,Spring,T90,10.903018196141597,3,5,10
Jiangxi,2009,Spring,W,1.3557437583650083,3,5,10
Jiangxi,2009,Summer,T10,7.8826667390004275,3,5,10
Jiangxi,2009,Summer,T90,17.25188145922818,3,5,10
Jiangxi,2009,Summer,W,3.3575508056372496,3,5,10
Jiangxi,2009,Winter,T10,7.506337330516644,3,5,10
Jiangxi,2009,Winter,T90,17.8593461119968,3,5,10
Jiangxi,2009,Winter,W,3.631700141310293,3,5,10
Jiangxi,2010,Autumn,T10,6.969756057469521,3,5,10
Jiangxi,2010,Autumn,T90,10.190498678551371,3,5,10
Jiangxi,2010,Autumn,W,2.389348130127767,3,5,10
Jiangxi,2010,Spring,T10,13.189192956617093,3,5,10
Jiangxi,2010,Spring,T90,7.972736378809894,3,5,10
Jiangxi,2010,Spring,W,2.7969503473123676,3,5,10
Jiangxi,2010,Summer,T10,7.9159749277864195,3,5,10
Jiangxi,2010,Summer,T90,15.281973705670197,3,5,10
Jiangxi,2010,Summer,W,2.459026272285573,3,5,10
Jiangxi,2010,Winter,T10,9.520551392228334,3,5,10
Jiangxi,2010,Winter,T90,17.429754124228737,3,5,10
Jiangxi,2010,Winter,W,2.6697580183319154,3,5,10
Jiangxi,2011,Autumn,T10,8.574832754885414,3,5,10
